true_label,pseudo_label,mapped_label
1300,11,2583
1302,6,1560
2403,4,2280
1280,26,1300
1300,2,2583
40,18,2403
2583,1,2583
2060,7,1920
1140,14,1160
2522,18,2403
2522,18,2403
1301,1,2583
1560,1,2583
10,14,1160
1560,17,2583
2522,5,2583
2462,2,2583
1302,11,2583
2220,17,2583
1560,6,1560
10,18,2403
1160,15,2403
2583,14,1160
2280,0,2403
1920,17,2583
1920,7,1920
2582,11,2583
2583,24,2583
1140,18,2403
2583,3,2583
2060,17,2583
2583,3,2583
1560,1,2583
2060,9,2583
2522,19,2583
2583,3,2583
2905,8,2583
2583,6,1560
2583,1,2583
10,18,2403
1300,18,2403
1920,7,1920
2060,11,2583
60,18,2403
1160,18,2403
2220,17,2583
2905,1,2583
1560,17,2583
1300,26,1300
1301,1,2583
1160,8,2583
1300,0,2403
40,5,2583
2582,19,2583
1280,18,2403
2583,11,2583
1320,1,2583
1180,18,2403
2582,1,2583
1140,14,1160
1560,1,2583
1920,18,2403
2522,18,2403
1920,7,1920
1300,1,2583
1302,11,2583
2522,5,2583
1281,18,2403
2583,5,2583
2403,18,2403
2403,18,2403
2583,3,2583
1280,18,2403
1320,18,2403
1560,1,2583
1280,1,2583
1920,4,2280
2403,18,2403
50,14,1160
1301,1,2583
2060,1,2583
1320,6,1560
1300,26,1300
1920,7,1920
2403,18,2403
2582,1,2583
2582,18,2403
2403,4,2280
2582,1,2583
2583,1,2583
1300,5,2583
2462,14,1160
1301,1,2583
2280,18,2403
2582,1,2583
2522,1,2583
1940,9,2583
1300,17,2583
2280,24,2583
2060,11,2583
2705,8,2583
1281,17,2583
1280,18,2403
1160,4,2280
2582,11,2583
2583,16,2583
1302,11,2583
1940,1,2583
1160,8,2583
1920,1,2583
1320,13,2583
10,18,2403
1301,11,2583
10,8,2583
1920,7,1920
2280,4,2280
1140,14,1160
2583,3,2583
1320,4,2280
2583,1,2583
2705,4,2280
10,14,1160
1940,1,2583
1160,18,2403
1302,6,1560
2583,17,2583
1560,1,2583
1280,1,2583
2280,4,2280
1301,1,2583
1280,26,1300
2522,14,1160
2582,11,2583
2583,3,2583
1301,1,2583
2582,11,2583
2522,11,2583
2060,6,1560
2280,4,2280
2583,5,2583
1920,11,2583
2583,3,2583
2583,3,2583
10,8,2583
2060,6,1560
1920,6,1560
40,4,2280
1920,6,1560
2403,18,2403
2705,11,2583
2522,6,1560
1160,0,2403
2583,3,2583
2403,4,2280
1560,11,2583
1920,4,2280
1560,11,2583
1160,14,1160
1920,7,1920
2583,3,2583
1300,4,2280
1320,20,2403
1160,20,2403
1140,14,1160
2462,14,1160
1280,14,1160
1280,11,2583
2280,4,2280
2582,11,2583
1300,26,1300
1920,7,1920
1920,11,2583
1302,6,1560
1300,26,1300
1320,11,2583
1560,11,2583
2522,4,2280
2060,11,2583
1160,14,1160
2462,4,2280
1560,11,2583
2462,4,2280
1300,8,2583
2403,4,2280
2522,8,2583
1160,14,1160
1300,26,1300
1280,6,1560
2060,11,2583
1920,7,1920
2280,4,2280
1920,7,1920
2522,11,2583
1302,11,2583
2060,6,1560
1560,6,1560
2403,4,2280
2403,4,2280
1560,11,2583
1280,14,1160
2583,9,2583
60,6,1560
2060,6,1560
2583,3,2583
1302,6,1560
2582,11,2583
2583,11,2583
1560,11,2583
2060,11,2583
2280,0,2403
1280,11,2583
2583,6,1560
1560,16,2583
2582,8,2583
2522,6,1560
2582,11,2583
2583,3,2583
1320,0,2403
2582,6,1560
1320,19,2583
1300,26,1300
1160,9,2583
2905,2,2583
1920,10,2583
10,15,2403
1300,26,1300
40,14,1160
2582,25,2583
2403,15,2403
2522,14,1160
1140,14,1160
2585,11,2583
1280,11,2583
1920,11,2583
2522,11,2583
2583,6,1560
2280,4,2280
1940,1,2583
50,14,1160
2705,11,2583
1140,9,2583
2583,3,2583
1920,1,2583
2522,1,2583
60,11,2583
1320,6,1560
1300,26,1300
2583,3,2583
1560,11,2583
2705,8,2583
2280,18,2403
2522,18,2403
2583,1,2583
1140,14,1160
1320,5,2583
1280,17,2583
2522,18,2403
1300,9,2583
1301,1,2583
1160,8,2583
2280,4,2280
2522,12,2583
1160,14,1160
2403,18,2403
2522,8,2583
2280,18,2403
2582,1,2583
2280,4,2280
1300,18,2403
2280,4,2280
1300,14,1160
40,11,2583
2060,11,2583
1560,6,1560
2522,11,2583
2582,16,2583
2583,3,2583
1560,11,2583
2060,11,2583
2280,4,2280
2583,11,2583
2280,8,2583
2060,9,2583
1280,9,2583
40,15,2403
2583,9,2583
2583,11,2583
2403,15,2403
2905,13,2583
1160,15,2403
1280,9,2583
2585,13,2583
2583,9,2583
2280,23,2403
1920,13,2583
1300,26,1300
2583,3,2583
2060,1,2583
1560,25,2583
1140,14,1160
10,4,2280
2060,4,2280
2280,4,2280
2705,4,2280
1920,7,1920
1300,26,1300
2583,4,2280
10,18,2403
2583,1,2583
1920,7,1920
2280,18,2403
2522,11,2583
50,1,2583
2060,11,2583
1280,0,2403
1280,14,1160
1160,11,2583
2060,11,2583
1560,6,1560
2583,3,2583
2905,11,2583
1300,14,1160
2060,11,2583
10,18,2403
1300,2,2583
10,14,1160
40,6,1560
2583,3,2583
2705,17,2583
2060,1,2583
1300,26,1300
10,20,2403
2280,4,2280
1180,14,1160
2582,1,2583
1920,18,2403
1140,1,2583
2462,14,1160
2583,3,2583
1920,7,1920
1140,24,2583
1560,17,2583
1140,23,2403
1320,18,2403
2583,1,2583
2583,17,2583
1560,1,2583
1140,24,2583
1560,11,2583
1301,22,2583
1320,17,2583
2280,18,2403
2522,8,2583
2060,11,2583
2060,1,2583
2403,18,2403
1281,1,2583
2060,11,2583
2582,17,2583
1280,6,1560
1140,18,2403
1281,1,2583
2403,18,2403
1302,1,2583
50,1,2583
1301,1,2583
1920,1,2583
2403,24,2583
1302,17,2583
2522,17,2583
1160,18,2403
1560,17,2583
1160,4,2280
2462,4,2280
1560,1,2583
2705,11,2583
2583,1,2583
1920,7,1920
2705,18,2403
2280,14,1160
2403,4,2280
2403,4,2280
1300,26,1300
2522,18,2403
1920,4,2280
2583,13,2583
50,1,2583
1280,17,2583
10,4,2280
2522,8,2583
1280,18,2403
2905,17,2583
2583,17,2583
1300,26,1300
2280,18,2403
1281,1,2583
2522,11,2583
2583,18,2403
2280,18,2403
10,2,2583
1302,2,2583
10,4,2280
40,18,2403
2403,18,2403
1160,14,1160
1560,1,2583
1280,18,2403
2583,1,2583
1302,18,2403
10,1,2583
2583,3,2583
2220,1,2583
50,1,2583
1140,18,2403
2220,11,2583
1140,14,1160
2522,1,2583
1281,14,1160
1280,17,2583
2522,1,2583
2583,17,2583
1301,1,2583
2403,18,2403
2403,18,2403
1280,1,2583
2705,18,2403
2582,17,2583
1302,1,2583
2705,4,2280
2583,1,2583
10,24,2583
2583,3,2583
2280,18,2403
2583,11,2583
1302,11,2583
1320,4,2280
1320,8,2583
2583,3,2583
2403,4,2280
2280,18,2403
1280,15,2403
40,15,2403
2060,9,2583
2583,9,2583
2585,9,2583
2280,23,2403
1920,7,1920
1301,11,2583
2583,17,2583
2583,19,2583
1281,11,2583
2582,2,2583
2280,4,2280
2522,11,2583
1560,11,2583
1560,11,2583
1320,11,2583
2582,11,2583
50,11,2583
1281,11,2583
40,14,1160
2060,11,2583
1560,6,1560
2705,11,2583
2582,11,2583
2280,14,1160
40,8,2583
10,4,2280
2705,8,2583
2060,7,1920
40,14,1160
2583,11,2583
2060,8,2583
1280,14,1160
2705,11,2583
2582,6,1560
2060,11,2583
2705,8,2583
1560,11,2583
1320,11,2583
2583,3,2583
2060,17,2583
2462,4,2280
1280,11,2583
1140,0,2403
2280,4,2280
1301,15,2403
1320,9,2583
1300,14,1160
1160,14,1160
2280,4,2280
1920,11,2583
1160,5,2583
1280,15,2403
1320,6,1560
10,14,1160
1280,4,2280
2583,3,2583
2280,15,2403
2403,20,2403
1300,26,1300
1160,20,2403
2583,16,2583
2522,20,2403
10,20,2403
2060,6,1560
2220,6,1560
2060,6,1560
2403,20,2403
10,20,2403
10,20,2403
2583,6,1560
1280,6,1560
2585,20,2403
2522,1,2583
1560,6,1560
10,20,2403
2705,17,2583
2583,17,2583
2280,4,2280
50,11,2583
1281,4,2280
2705,4,2280
1560,9,2583
1320,23,2403
2280,23,2403
1140,15,2403
2905,6,1560
1560,11,2583
40,8,2583
1560,11,2583
2705,5,2583
2280,4,2280
2582,6,1560
2583,11,2583
2583,19,2583
2582,11,2583
2583,3,2583
10,14,1160
1320,11,2583
2582,11,2583
1160,4,2280
1560,6,1560
1301,8,2583
2060,11,2583
1302,6,1560
1920,7,1920
1160,14,1160
2585,11,2583
2583,11,2583
2522,6,1560
1560,16,2583
1281,4,2280
2403,20,2403
1160,14,1160
1320,1,2583
2582,6,1560
1160,20,2403
2582,1,2583
2280,4,2280
1320,11,2583
1300,11,2583
1320,7,1920
1302,11,2583
1560,11,2583
2705,2,2583
1920,7,1920
2403,20,2403
1180,15,2403
2403,0,2403
2585,6,1560
2060,25,2583
2522,18,2403
2403,4,2280
1281,5,2583
1280,6,1560
1320,1,2583
1140,6,1560
1160,20,2403
2280,23,2403
2705,11,2583
2583,16,2583
2060,11,2583
1320,1,2583
10,4,2280
2280,4,2280
2583,3,2583
1320,4,2280
2280,4,2280
2462,14,1160
1300,26,1300
2583,5,2583
2583,3,2583
2583,3,2583
1560,9,2583
1560,11,2583
1920,7,1920
2583,3,2583
40,0,2403
1281,23,2403
2583,3,2583
2583,0,2403
1320,5,2583
1920,9,2583
1300,26,1300
1320,20,2403
2705,4,2280
1920,4,2280
1300,25,2583
40,20,2403
2583,20,2403
2585,6,1560
2583,6,1560
2582,6,1560
60,8,2583
1300,14,1160
2583,3,2583
40,14,1160
1300,26,1300
2583,3,2583
1560,7,1920
1281,20,2403
1320,18,2403
1320,11,2583
1140,23,2403
2280,4,2280
1180,14,1160
2522,6,1560
2280,23,2403
10,4,2280
2462,4,2280
2522,13,2583
1920,4,2280
1280,11,2583
1160,4,2280
2522,11,2583
2585,4,2280
2522,0,2403
1301,6,1560
2522,6,1560
1920,11,2583
2583,3,2583
40,6,1560
1920,7,1920
2522,4,2280
2280,4,2280
1320,8,2583
1560,11,2583
1281,11,2583
2705,11,2583
2522,19,2583
2403,16,2583
1160,14,1160
40,14,1160
1160,14,1160
2583,11,2583
1560,11,2583
2905,11,2583
2060,6,1560
2522,11,2583
2583,3,2583
40,6,1560
1920,7,1920
60,11,2583
2582,17,2583
40,14,1160
2403,20,2403
2583,6,1560
2522,4,2280
2583,14,1160
2905,6,1560
2583,11,2583
1920,11,2583
1302,11,2583
40,12,2583
40,14,1160
1180,6,1560
1302,6,1560
1280,14,1160
1280,14,1160
2280,4,2280
1281,2,2583
1920,7,1920
1160,20,2403
1320,23,2403
2403,20,2403
2280,20,2403
1920,7,1920
2522,11,2583
1300,26,1300
2280,4,2280
2060,6,1560
1920,7,1920
1560,11,2583
2522,17,2583
1280,4,2280
1300,5,2583
1160,14,1160
2462,0,2403
2522,4,2280
2705,2,2583
1280,14,1160
10,11,2583
50,8,2583
10,14,1160
40,20,2403
50,25,2583
2060,9,2583
1920,11,2583
2582,11,2583
2583,16,2583
1320,17,2583
10,0,2403
1160,14,1160
2583,3,2583
2583,2,2583
1920,7,1920
10,5,2583
1300,26,1300
2522,11,2583
1560,1,2583
2583,1,2583
1560,1,2583
1560,11,2583
2403,23,2403
2705,4,2280
1920,7,1920
1300,26,1300
2403,4,2280
10,4,2280
2522,21,2583
2060,11,2583
2522,11,2583
1302,18,2403
1140,8,2583
2583,3,2583
1920,17,2583
1320,6,1560
2522,21,2583
1320,20,2403
10,14,1160
2462,14,1160
1300,26,1300
2403,18,2403
1280,11,2583
2583,3,2583
1300,26,1300
2060,11,2583
2585,11,2583
1300,2,2583
2583,5,2583
2280,4,2280
1300,20,2403
2060,11,2583
1301,4,2280
1920,7,1920
40,11,2583
2583,6,1560
1140,11,2583
2522,11,2583
2462,14,1160
1920,7,1920
1920,7,1920
1160,18,2403
1320,11,2583
2905,1,2583
2522,0,2403
2585,6,1560
1920,11,2583
2705,11,2583
2583,3,2583
2403,4,2280
1320,1,2583
1320,18,2403
1300,26,1300
2522,11,2583
2585,21,2583
2280,4,2280
2582,6,1560
40,22,2583
2403,14,1160
2705,4,2280
2522,6,1560
2583,3,2583
1320,4,2280
2582,6,1560
1160,18,2403
2582,6,1560
2583,3,2583
2583,3,2583
1302,6,1560
2403,15,2403
40,13,2583
2522,1,2583
2583,17,2583
1320,17,2583
2522,1,2583
40,1,2583
2403,18,2403
1320,6,1560
2583,3,2583
2582,5,2583
2220,17,2583
2583,3,2583
2583,10,2583
2280,4,2280
1560,17,2583
2522,11,2583
1560,21,2583
40,14,1160
10,14,1160
40,11,2583
1560,11,2583
1160,4,2280
60,14,1160
1560,6,1560
2403,4,2280
2280,18,2403
2583,3,2583
1300,26,1300
40,20,2403
2462,8,2583
2403,4,2280
1301,6,1560
2060,6,1560
1280,26,1300
1920,8,2583
2522,8,2583
1940,11,2583
2280,24,2583
2403,4,2280
2522,18,2403
2403,8,2583
2280,14,1160
2280,18,2403
2403,4,2280
1302,17,2583
2522,14,1160
1320,11,2583
1301,0,2403
1160,18,2403
1160,18,2403
2522,14,1160
2403,8,2583
1280,1,2583
50,6,1560
1160,14,1160
1560,21,2583
2905,21,2583
2280,18,2403
10,18,2403
1560,8,2583
1940,4,2280
1920,4,2280
2583,6,1560
2583,3,2583
2705,11,2583
2403,4,2280
1160,20,2403
10,4,2280
2060,11,2583
1160,4,2280
2060,11,2583
1140,14,1160
2583,3,2583
2280,14,1160
1560,17,2583
2060,11,2583
1280,11,2583
2582,1,2583
2403,4,2280
2905,17,2583
1160,18,2403
2462,18,2403
10,4,2280
2280,18,2403
40,18,2403
2280,14,1160
1140,4,2280
1920,17,2583
2522,1,2583
2522,11,2583
1920,13,2583
2060,8,2583
2583,3,2583
2583,21,2583
2403,4,2280
2060,11,2583
2585,11,2583
1320,14,1160
50,13,2583
2585,1,2583
10,11,2583
1560,16,2583
50,2,2583
2583,2,2583
1281,13,2583
2582,13,2583
2705,6,1560
2583,6,1560
2462,15,2403
1140,14,1160
2060,6,1560
1320,2,2583
1280,17,2583
2583,3,2583
1301,6,1560
1160,20,2403
1160,14,1160
2060,6,1560
1302,17,2583
1280,15,2403
1920,13,2583
2403,4,2280
1281,10,2583
50,1,2583
1940,21,2583
1160,18,2403
10,15,2403
1320,25,2583
1300,21,2583
2583,13,2583
1560,1,2583
2705,4,2280
1280,6,1560
1300,15,2403
40,14,1160
1140,14,1160
2583,11,2583
2280,18,2403
1302,17,2583
1320,14,1160
2522,5,2583
2583,1,2583
2583,17,2583
1281,5,2583
2403,4,2280
2585,6,1560
2583,11,2583
1300,26,1300
2582,1,2583
2403,15,2403
2583,11,2583
1280,11,2583
1280,5,2583
1180,20,2403
1280,4,2280
1300,1,2583
2280,0,2403
1560,1,2583
2522,4,2280
2583,1,2583
2403,1,2583
1180,17,2583
1280,20,2403
2060,1,2583
1140,18,2403
2403,18,2403
1140,18,2403
2583,3,2583
2583,25,2583
1940,15,2403
1300,1,2583
1300,26,1300
1160,14,1160
2583,17,2583
1300,1,2583
2522,18,2403
1920,7,1920
1320,5,2583
2403,5,2583
2403,4,2280
1920,7,1920
2403,4,2280
2060,5,2583
1140,1,2583
40,18,2403
2403,8,2583
40,8,2583
1281,8,2583
1320,11,2583
1300,16,2583
1560,6,1560
2522,5,2583
1302,1,2583
2462,18,2403
2403,4,2280
1320,18,2403
1281,14,1160
1302,11,2583
2583,3,2583
2583,11,2583
2583,6,1560
2060,17,2583
50,24,2583
2705,5,2583
2582,4,2280
2220,5,2583
2060,11,2583
2583,6,1560
1560,17,2583
1560,20,2403
1280,11,2583
1280,11,2583
1300,26,1300
2522,17,2583
2403,4,2280
1300,14,1160
1940,6,1560
2583,17,2583
1140,20,2403
2583,6,1560
2583,3,2583
1300,8,2583
1302,11,2583
1920,7,1920
2585,10,2583
2583,10,2583
1180,18,2403
2060,11,2583
2403,4,2280
1302,11,2583
2522,14,1160
1920,7,1920
2522,11,2583
2583,3,2583
1920,7,1920
1560,5,2583
1560,1,2583
1920,7,1920
2585,1,2583
1300,8,2583
2280,4,2280
1160,8,2583
2583,17,2583
1560,1,2583
2583,8,2583
40,14,1160
10,24,2583
50,8,2583
2585,11,2583
1300,26,1300
1320,11,2583
2522,11,2583
1560,11,2583
10,4,2280
2582,11,2583
2280,24,2583
1920,7,1920
2583,17,2583
1280,11,2583
60,14,1160
2582,5,2583
1140,4,2280
2583,11,2583
2280,14,1160
2705,4,2280
2582,16,2583
40,11,2583
1280,5,2583
2522,11,2583
1560,11,2583
1920,8,2583
2583,3,2583
1560,8,2583
1320,5,2583
2403,20,2403
2060,6,1560
2582,6,1560
1280,14,1160
10,14,1160
2583,11,2583
2583,3,2583
1920,7,1920
1920,7,1920
1560,7,1920
1280,11,2583
1300,26,1300
2280,4,2280
1560,11,2583
2583,21,2583
1320,0,2403
1140,24,2583
1302,6,1560
2280,21,2583
2583,3,2583
40,14,1160
1300,26,1300
2583,17,2583
2522,16,2583
2522,11,2583
1281,26,1300
40,17,2583
2060,11,2583
2280,4,2280
1281,11,2583
2582,11,2583
2583,3,2583
2060,4,2280
1302,11,2583
60,24,2583
2220,19,2583
1320,17,2583
40,14,1160
2583,11,2583
1280,17,2583
2280,4,2280
1140,21,2583
1560,11,2583
2403,4,2280
1300,26,1300
1300,26,1300
1160,14,1160
2583,5,2583
2583,17,2583
1560,5,2583
1302,8,2583
10,14,1160
2705,11,2583
1160,14,1160
2582,8,2583
1140,14,1160
2280,4,2280
1280,1,2583
2403,5,2583
2060,5,2583
1281,0,2403
2583,5,2583
1300,26,1300
2522,5,2583
50,24,2583
1281,4,2280
10,18,2403
1302,17,2583
1160,14,1160
1560,1,2583
1560,17,2583
2403,4,2280
2403,4,2280
2403,4,2280
1180,14,1160
2705,11,2583
10,14,1160
1302,17,2583
1320,4,2280
40,11,2583
2280,4,2280
2403,4,2280
40,17,2583
1280,6,1560
2583,11,2583
1920,7,1920
60,11,2583
2403,4,2280
2582,17,2583
2522,5,2583
2462,14,1160
2280,4,2280
1920,7,1920
1302,17,2583
10,14,1160
1320,21,2583
1301,2,2583
1280,11,2583
2403,4,2280
1300,26,1300
1300,26,1300
1920,7,1920
1940,17,2583
2280,4,2280
1560,17,2583
2462,14,1160
2583,21,2583
1160,14,1160
1920,7,1920
2060,19,2583
1301,8,2583
2060,24,2583
2583,3,2583
1302,8,2583
2060,11,2583
10,14,1160
2585,11,2583
1140,14,1160
1300,4,2280
1300,26,1300
2582,11,2583
1300,1,2583
2280,4,2280
2280,8,2583
2582,17,2583
1920,7,1920
2403,18,2403
1920,11,2583
2583,1,2583
1140,14,1160
2582,11,2583
2280,4,2280
2280,25,2583
2522,14,1160
10,14,1160
1560,11,2583
1300,14,1160
1560,6,1560
2583,4,2280
1281,4,2280
2280,4,2280
1300,1,2583
2522,14,1160
1302,1,2583
1560,11,2583
2705,24,2583
1280,1,2583
1920,7,1920
1300,14,1160
2462,18,2403
60,5,2583
1560,1,2583
1300,24,2583
1560,1,2583
1560,1,2583
2403,24,2583
1280,14,1160
1300,1,2583
2522,5,2583
1280,1,2583
2060,1,2583
1180,5,2583
2583,4,2280
50,1,2583
2583,8,2583
2583,5,2583
1560,17,2583
2060,18,2403
2522,17,2583
2522,1,2583
1560,18,2403
2582,1,2583
1280,18,2403
2403,4,2280
40,18,2403
1140,18,2403
2705,1,2583
1300,1,2583
1302,17,2583
2705,18,2403
2583,17,2583
2060,17,2583
1280,5,2583
1280,6,1560
2403,14,1160
2905,11,2583
1302,1,2583
2403,14,1160
1140,14,1160
10,14,1160
1302,17,2583
1280,14,1160
2403,18,2403
2585,17,2583
2705,17,2583
2582,11,2583
2522,17,2583
1160,16,2583
1281,4,2280
2280,18,2403
2403,18,2403
1300,26,1300
2403,18,2403
2403,18,2403
10,18,2403
2280,18,2403
2905,1,2583
2583,18,2403
1560,1,2583
2060,17,2583
2280,18,2403
2403,18,2403
1920,7,1920
1160,18,2403
1160,18,2403
2522,24,2583
2705,4,2280
1560,17,2583
1140,14,1160
2403,18,2403
2060,17,2583
1920,17,2583
1160,14,1160
40,14,1160
2462,24,2583
50,18,2403
1320,24,2583
2522,5,2583
1160,18,2403
1280,17,2583
50,17,2583
2583,17,2583
2280,4,2280
2583,1,2583
1560,1,2583
2583,17,2583
2583,3,2583
2403,18,2403
2280,18,2403
40,14,1160
1302,8,2583
1280,18,2403
2705,18,2403
2060,17,2583
1140,14,1160
1280,1,2583
2583,11,2583
1300,1,2583
2583,3,2583
2585,17,2583
1920,1,2583
1280,11,2583
1320,18,2403
1302,17,2583
1300,17,2583
2583,3,2583
1280,1,2583
1920,7,1920
2585,1,2583
2583,17,2583
2280,4,2280
2403,18,2403
40,18,2403
1560,11,2583
2060,17,2583
2583,3,2583
2585,18,2403
1160,18,2403
2403,18,2403
2583,17,2583
1560,1,2583
40,4,2280
1940,1,2583
1280,1,2583
1160,18,2403
1920,17,2583
2403,18,2403
2585,1,2583
1280,1,2583
2060,1,2583
1280,14,1160
1920,17,2583
1281,21,2583
1560,1,2583
1180,1,2583
2060,18,2403
2060,6,1560
2060,1,2583
2522,18,2403
1280,14,1160
10,23,2403
2060,7,1920
2462,1,2583
1300,26,1300
10,4,2280
1320,18,2403
1280,18,2403
1300,26,1300
2585,1,2583
1300,14,1160
2582,18,2403
1940,11,2583
2220,11,2583
2462,24,2583
2060,17,2583
2280,4,2280
2583,17,2583
2705,1,2583
2060,1,2583
2403,4,2280
1140,1,2583
1300,11,2583
2583,6,1560
1920,11,2583
2522,18,2403
2583,1,2583
1920,7,1920
1280,1,2583
2582,11,2583
2060,1,2583
2403,18,2403
2522,18,2403
2583,17,2583
2522,18,2403
2582,1,2583
1300,26,1300
1160,4,2280
2220,14,1160
2522,25,2583
2583,8,2583
1280,6,1560
2583,1,2583
2403,14,1160
2403,4,2280
1940,6,1560
2585,11,2583
2585,1,2583
1280,26,1300
2583,5,2583
1280,4,2280
1560,11,2583
1280,17,2583
40,17,2583
2583,19,2583
2705,6,1560
2522,11,2583
50,24,2583
2705,11,2583
1300,26,1300
1920,7,1920
2583,17,2583
1560,17,2583
1320,11,2583
1920,7,1920
1280,6,1560
1300,26,1300
1300,26,1300
60,11,2583
2583,1,2583
2403,18,2403
1280,26,1300
1920,6,1560
2522,6,1560
2905,1,2583
40,11,2583
2522,18,2403
1320,18,2403
1300,26,1300
2462,14,1160
1560,11,2583
2060,11,2583
2582,1,2583
1920,7,1920
1280,1,2583
1920,7,1920
2705,4,2280
1560,17,2583
2060,1,2583
2403,18,2403
1320,17,2583
1920,5,2583
1300,26,1300
1320,1,2583
2462,14,1160
1160,18,2403
1160,18,2403
1920,11,2583
1320,1,2583
2060,11,2583
10,14,1160
1280,17,2583
1160,18,2403
1300,26,1300
1560,6,1560
2060,6,1560
2403,18,2403
2060,1,2583
1920,7,1920
2403,4,2280
1320,11,2583
1302,1,2583
2705,1,2583
2060,1,2583
2583,6,1560
40,14,1160
2060,1,2583
2583,3,2583
1280,1,2583
2583,4,2280
1560,11,2583
1920,5,2583
2403,4,2280
1320,18,2403
2583,11,2583
2585,17,2583
2522,24,2583
1560,11,2583
1940,11,2583
2280,18,2403
2403,14,1160
1280,8,2583
2060,1,2583
1280,5,2583
1280,5,2583
2583,3,2583
1160,14,1160
2060,5,2583
1560,11,2583
2583,11,2583
1320,17,2583
1560,11,2583
1140,5,2583
2403,4,2280
2583,8,2583
10,14,1160
2705,11,2583
2585,21,2583
1920,7,1920
1140,14,1160
2585,11,2583
2060,17,2583
1560,17,2583
1281,1,2583
1560,1,2583
2522,1,2583
60,16,2583
2905,17,2583
2583,3,2583
2060,17,2583
1281,11,2583
1300,26,1300
2060,4,2280
2060,11,2583
2583,3,2583
2280,4,2280
2220,11,2583
1140,18,2403
1560,11,2583
1300,26,1300
1560,11,2583
2403,0,2403
1280,21,2583
2522,11,2583
2583,3,2583
2583,3,2583
1300,26,1300
1920,7,1920
50,11,2583
1300,26,1300
2705,11,2583
1160,18,2403
1920,7,1920
2583,17,2583
2585,21,2583
2522,11,2583
2582,17,2583
1140,14,1160
60,5,2583
10,18,2403
2705,24,2583
1300,11,2583
2583,3,2583
2583,3,2583
2462,21,2583
2585,17,2583
2705,4,2280
2462,14,1160
2583,3,2583
2585,11,2583
2060,11,2583
1300,14,1160
50,14,1160
2522,4,2280
1940,4,2280
1300,26,1300
2280,4,2280
50,17,2583
1140,14,1160
40,17,2583
50,21,2583
50,1,2583
2280,18,2403
1280,6,1560
1160,15,2403
1140,14,1160
40,18,2403
2220,11,2583
2582,6,1560
2583,3,2583
1280,1,2583
1560,16,2583
1560,17,2583
1180,4,2280
40,2,2583
1280,2,2583
2403,20,2403
1301,1,2583
1920,7,1920
50,1,2583
1280,17,2583
2060,1,2583
2583,6,1560
2403,4,2280
1560,17,2583
60,18,2403
2582,17,2583
2705,11,2583
1560,17,2583
1920,1,2583
2060,2,2583
1300,26,1300
1300,26,1300
2583,3,2583
2060,1,2583
2220,14,1160
2060,11,2583
2582,11,2583
2060,17,2583
2403,4,2280
1301,17,2583
1920,16,2583
2060,6,1560
2583,3,2583
2403,18,2403
40,14,1160
1281,1,2583
1302,24,2583
10,4,2280
2280,18,2403
1300,26,1300
1320,0,2403
2403,0,2403
2583,3,2583
2585,20,2403
2522,6,1560
40,14,1160
1160,18,2403
2583,1,2583
2280,4,2280
1920,7,1920
2060,17,2583
2522,17,2583
1560,11,2583
2705,11,2583
1160,4,2280
2462,18,2403
1281,14,1160
1180,18,2403
1920,7,1920
2060,17,2583
2462,14,1160
2462,21,2583
2583,19,2583
2583,3,2583
10,14,1160
2280,18,2403
2583,3,2583
1320,11,2583
2582,17,2583
50,6,1560
1920,1,2583
1560,1,2583
2583,24,2583
2522,4,2280
40,16,2583
50,18,2403
1920,17,2583
2522,6,1560
2060,11,2583
2585,6,1560
2583,17,2583
2905,6,1560
2060,6,1560
2522,13,2583
2583,1,2583
2583,1,2583
2583,3,2583
1160,18,2403
1300,16,2583
10,20,2403
1280,18,2403
40,15,2403
2522,11,2583
1301,14,1160
1180,14,1160
2705,4,2280
1320,18,2403
2403,20,2403
40,14,1160
2583,17,2583
40,18,2403
2583,1,2583
1320,1,2583
1560,25,2583
1160,4,2280
2583,3,2583
2583,1,2583
1160,14,1160
1301,17,2583
1320,18,2403
2585,17,2583
1560,11,2583
2583,1,2583
1320,4,2280
1140,18,2403
1160,4,2280
1280,11,2583
1280,26,1300
10,14,1160
1302,24,2583
1160,14,1160
2583,5,2583
2583,3,2583
1920,1,2583
1940,8,2583
40,11,2583
2280,4,2280
1920,11,2583
1160,4,2280
1160,14,1160
10,5,2583
2462,5,2583
2522,5,2583
1280,5,2583
1560,5,2583
40,16,2583
1281,1,2583
2060,16,2583
1920,7,1920
2522,11,2583
2583,0,2403
2705,1,2583
1280,18,2403
1281,24,2583
2583,11,2583
1280,18,2403
2583,6,1560
2220,1,2583
2705,4,2280
2583,3,2583
50,5,2583
2403,18,2403
10,4,2280
2583,2,2583
2280,15,2403
2585,2,2583
2403,4,2280
1320,11,2583
2522,18,2403
2280,4,2280
2585,11,2583
2522,17,2583
2583,17,2583
2583,5,2583
2582,1,2583
1560,1,2583
1920,1,2583
2705,5,2583
2582,5,2583
2462,14,1160
1560,5,2583
1301,17,2583
1160,18,2403
2522,1,2583
1300,22,2583
1301,22,2583
2583,22,2583
2280,18,2403
2220,1,2583
2583,1,2583
1920,7,1920
1920,7,1920
2522,21,2583
1160,18,2403
1920,1,2583
1560,1,2583
1920,1,2583
2060,1,2583
1560,1,2583
40,18,2403
2583,1,2583
2220,1,2583
